Book	Chapter	Verse	Ivatan	Yami
1 Corinthians	4	8	Ara pa sawen ava o paykolangan nio as nanawob dana sawen o kasolivan nio as katayto nio na makapaypatol! Mapia an ara dana niaya o kaparin nio tapian machahap kami pa dinio a maypatol.	Ala nyo ipanci o kabwata rana no yaji ngyangyan jinyo, a yarana makataptap so teneteneng a kano makakaday a itoro na jinyo ni Ama ta do to a akmey amyan rana do panirsirngen. Inaoy no si manoyong keyyan nyo do peypakarangan nyo a kapacikazway namen jinyo a panirsirngen.
1 Corinthians	4	9	Do kaktokto ko nia am yamen sigoro a apostoles o máhbo dana a tawo a akmay asa ka chinasentensian a madiman a maparoparo do mondo aya a lawngan no angheles kano tawotawo.	Ta no ko citahen am yamen rana nipamnekan na ni Yeso a amlivolivon no ciriciring na am yakmey nipazasing na yamen ni Ama ta do to do pakananaken a tao do karawan. Akman so nipamnekan da rana wakwaken a meyraraten a tao a ipeyyangwangongoyod da no tao do karawan a kano tinsi.
1 Corinthians	4	10	Maparoparo kami so kasolivan a makayamot di Cristo pero tayto a mawvong o kasolivan nio. Arava o mapaparin namen pero rakoh o mapaparin nio. Aniven kamo no tawo pero maparoparo kami.	Da ipanci yamen no tao do karawan a abo so kapsepsekan, do namen kapangnanao no ciriciring na ni Kizisto. Am inyo am nyo ipanci o kataotao nyo a mateneng a meyhanhan ni Kizisto. So nyo ikowyowyat pa ka nyamen. So da kolalahan jyamen a da kanig ninyo.
1 Corinthians	4	11	Manda sichangoriaw am masanib kami a mapteng kano mawaw as kabo pa no mahosto a onayen namen. Atetekan kami as arava o matodin kano tanyan namen a vahay.	Yato ngai sicyaikwaya o yanamen ipacikekcin a yamawaw a yamamez a abo so ayob a yamasangib a yada bakbakan a yabo so vahay,
1 Corinthians	4	12	Maytrabaho kami a mangho so ichaviay namen. Paysarasarayan da yamen pero akdawen namen o kasisien no Dios dira do omparoparo saya diamen as kapayagwanta namen do pakasisian da diamen.	a yamowyat a yameyvazay a yamyaw no velek namen. So yanamen ikasangib a yada avain. Am namen ipeynozi sira. No yada peymetdehan yamen am namen to nazibwan.
1 Corinthians	4	13	Pamarahten da yamen am nawri o ipavoya namen o katanoy namen dira. Akma kami mararahet no tawo do mondo aya a makabababa.	No yada yamen pasnesneken am namen tovisan sira no apya a ciriciring. Na kai sicyaikwaya no yada pancyan nyamen a akmey ibeybek no karawan, abo so angangayan a tao.
1 Corinthians	4	14	Ara koava maytolas dinio do kakey ko a mapalijat dinio asna tayto ako maytolas do kakey ko a mapaynananawo dinio a ichaddaw ko a kamanganakan.	O yako vatvatkan do yakman sang a ciriciring am beken a ko ipasnesnek jinyo, ta yako ipeypakatkat jinyo akma koy anak.
1 Corinthians	4	15	Ta aran di sa kavidangan o omnanawo dinio do komwan di Cristo am asa o amahen nio. Yaken o nayvadiw a ama nio do komwan di Jesu Cristo do nakayaken no napayvotideng dinio do Evanghelio aya.	Tana todaro tao amnanao jinyo a mapeypahagnat so nakenakem nyo ji Kizisto am asa saon o ama nyo am. Ta yaken rana am nipeylimwang ko jinyo o Mapasaray a Ciriciring na ni Ama ta do to. So yako icyakmey ama nyo a omanoyong ji Yeso Kizisto.
1 Corinthians	4	16	Dawa tayto koynio a rarahen a makakma diaken.	Am ori o ko vavagan jinyo a ominara jyaken.
1 Corinthians	4	17	As tinovoy ko pa dinio si Timoteo a iya so asa ka ichasaray kano ichaddaw ko a kamanganakan do Apo taya a mapanakenakem nia dinio o mayanong aya a kaparin no viay ko di Cristo a tayto ko onotan kano ipananawo do atavo a timban do matatarek a logar,	So tovoyan ko si Timotay a mangay jinyo do dang. Ta iya rana do ta raralayan ni Yeso am ney mowyat ori akma koy anak. So pazimanan na sya jinyo so ahahapan ko sya, do ko kararalay ni Yeso Kizisto. Ori rana am nipangnanao ko rana ori do peycyakyokyokayan na.
1 Corinthians	4	18	amna tayto sa o mavahey a maysarasaray do kahahaw da so kadi ko ngayan dinio.	Yamyan so yatatasa ka tao jinyo a yamapahama so nakem a yamanci no kaji ko rana nangayan jinyo do dang.
1 Corinthians	4	19	Amna ito ako a mangay dinio so makalo an mian do inolay no Apo taya, as nawri ava anti o sincharan ko o aro a vahevahey, ta sira o mian so kavoyan so ipakapamarin no Dios do viay da,	Am no si apyahen na yaken ni Yeso a Panirsirngen ta am jyabo kapeyyahahay ko a mangay a tomita jinyo a. No si marateng rana o araraw no yangay ko jinyo do dang am jyabo kaji ko ankadan do vazay da kano ciring da no mapakazwazway a tao.
1 Corinthians	4	20	takwan no kawnot aya do komwan do paypatolan no Dios am tod ava vahevahey an dia voken a ipakapamarin no Dios.	Ta o tao rana a macikaop do italamozong na ni Ama ta do to am to rana cita do vazay da o oyowyat na ni Ama ta do to. So ji na makaneci no ciriciring da.
1 Corinthians	4	21	Panayahen nio paro anti yaken a mangay a tomoroh so disiplina dinio anmana no kawara ko a makatanoy as rakoh so addaw dinio. Inio o mapaypidipidi sia o ichakey nio a kaparin no kawara ko dinio.	Ikongo apyahen nyo a vazay ko si makaranes ko jinyo do dang. Manngwa, apyahen nyo o kaoya ko ninyo? No apyapyahen nyo o kasaray ko ninyo.
1 Corinthians	5	1	Tayto a mavahey o kayan no oyod a malapos a pariparinyen no asa dinio. Nadngey ko o katayto no machikavahay do vayo na kakovot no ama na a nia so paparinyen a di da parinyen no aran di sa makasinchad so Dios.	Yamanoyong o kanimakamizing ko so keyyan na jinyo no mapasagpyan so kataotao na. O akman rana sang a vazay am ji da mya no ji manaralay a tao. O nimamizing ko am amyan so tao a mapasagpyan so nakenakem na do kaminan na.
1 Corinthians	5	2	Asna katayto nio mapaynolay so akmaya sia a naparin, ta tayto nio pa iktokto o kabo no rahet nio an tori kamo na logar a masnek kano mangsah no naparin aya. Nyeng nio a pakarohen do panghovokan nio o nakagatos aya!	Ikongo dang o pazwain nyo. Manngwa, ji nyo a ratan so onowned o akman so sang so vazay a tao? Am ori o to nyo na pasyai so akman sang a tao.
1 Corinthians	5	5	am pakarohen nio o nakagatos aya dinio tapian si Satanas o maynolay do viay na a nia so pakarawatan na so kararayawan no karakohan na tapian maparin pa sia manehseh as kapakalibri na anti do panhosgan do ito aya a araw a tinongdo no Apo taya a si Jesus.	O akman rana sang a tao am to nyo macyozai a kapeyingnen na so kataotao na ni Satan. Si maliliw na o kataotao na meyngen am ori o ipamlis na rana a kavyay no pahad na no si pirwa mai si Yeso a Panirsirngen ta.
1 Corinthians	5	6	Arava o anohed nio a mian so pamatoan nio so karakohan nio. Ara nio paroava mapanmo o kaakma nay dekey a libadora no naparin aya a makapaimoay so atavo a arina a pachisaglan na?	Taosya o kapakazwazway nyo. Nyo jyatenngi o ciring a manci no, “O likta kosozi no odong am mapeymway na o rako a odong.”
1 Corinthians	5	7	Dawa pakarohen nio o gatos aya dinio a akmay libadora tapian omyavayo kamo a manamonamo do katayto nio na a nalinis do gatogatos nio sa do nakangay ni Cristo a madiman a akmay asa ka karnero a isakrifisio da kaychowa do fiesta da a Paskwa,	So pakarwan nyo so kosozi no odong a mapeyraraten jinyo, ta ori o ikanownaw no onowned nyo a nimavonas rana so raraten. Ta nimawakwak si Yeso Kizisto a yanimalit so raraten ta, akmey kagling a wakwaken da no tao do Yotay. So nipatastasan na sira no tinsi a jya nimwakwak so kabnekan da no yanan no rala no kagling a vahay.
1 Corinthians	5	8	as kavidin ta omnakenakem so nakadiman naya do kapakaro ta so gatos kano marahet a kaparin no viay a akmay libadora do viay ta as kanawri no patadien ta o manamonamo a viay a omonot do kakawyoran.	Ori an, sarayan ta ni Yeso a nimawakwak no raraten ta. So ikanoyong ta rana komaro do peyraratenan ta. Taosya rana mangalalas a kano meyraraten a icicirawat an. Ta o manownaw a onowned a kano manoyong a nanao o ahapen ta, akman so kabwan no kosozi a odong.
1 Corinthians	5	9	Naytolas ako dinio a omyokoyokod ninio do kapaydidichan nio dira do malalapos so pariparinyen.	O mina teygami ko jinyo no kakwa am nipaziman ko na jinyo o kaji nyo macihzan do mapasagpyan so nakenakem a tao.
1 Corinthians	5	10	No ichakey koava vatahen am no kapachitaywawa nio do tawo sa do mondo aya a malapos so pariparinyen, sira o manakanakaw kano malakam no ganansia, anmana sira o manganohed do diosdiosan, ta akma kamo dawri dia tawo do tana aya an di kamo manisirin.	O ko ipanci am beken a ji manaralay a tao a somagpyan, mangamkam, manakaw a kano manaralay so malas a iraralay. Ta no si karwan ta na o karawan saon o ji ta macikaopi jira.
1 Corinthians	5	11	Asna niyokoyokod koynio a machivawa do asa ka tawo a makavata so kapayrarayay ta sia do panganohdan asna malapos so parinyen, malakam no ganansia, manganianib so diosdiosan, marahet so ichichirin, madidinyaten, manakanakaw. Pachirayayan nio sava ya. Aran no kapachihanghang nio dira am pavawahen nio.	O peypeypangayan no ciring ko am ji macihza do mapasagpyan so nakenakem na, mangamkam, manaralay so malas a iraralay, mangangavain, masakisakin a kano manakaw a ji mamlis so nakenakem a sinjya. So ikanoyong no kaji nyo macihzan jira a ji macihanghang jira.
1 Corinthians	5	12-13	Anongen tava o kapanadasadag ta do viay da no di pa nanganohed, ta nawri o anongen ta o kadisiplina ta sira so membro ta sa do timban, as no Dios o omhosga dira do di pa nanganohed. Dawa akma so vatahen no nakatolas a Chirin no Dios, “Pakarohen nio o makagatos aya do panghovokan nio.”	Ji ta zyakan sira o ji manaralay a tao, ta si Ama ta do to o mapacici sira. Am o manaralay a tao am jyabo kaji ta mapatwawan so raraten da. Ta maniring do Seysyo am, “Pasyain nyo jinyo o meyraraten a tao.”
1 Corinthians	5	3-4	Ara koava dinio dawri pero tori ko naya pinarawatan so hosga do ngaran no Apo taya si Jesus a akma so katori ko dinio daw. Dawa an mavayavayat kamo am do ngaran no Apo taya as kano kapanmo nio so kania no parinyen ko an mian ako dinio daw,	Yaken rana am tana yamarai o kataotao ko jinyo am onowned ko am yakmey to ngyan jinyo. So yako pangozayan do ngaran na ni Yeso a yamwoya no yakman sang so vazay a tao. So yako icyakmey yamyan jinyo do dang. No malwalovot kamo am akma koy to macilovot jinyo so onowned, do ko kapangozay do oyowyat na ni Yeso a Panirsirngen ta.
1 Corinthians	6	1	An mian o reklamo no asa dinio do kakteh na am mayanong ava o kangay na do hosgado no di makasinchad so Dios asna mangay sia machahes dira do kakakteh ta sa.	No amyan so ikazyak nyo a vazay no akma nyoy kakteh do cinai am ji nyo mancyan do ji manaralay a mapacicici a tao. Ta to nyo na zavata do akma nyoy kakteh do cinai.
1 Corinthians	6	2	Ta ara nio paroava mapanmo o kayaten anti a tawotawo no Dios no omhosga do tawotawo no mondo aya? Mayanong o kaparin ta makasoma so tomaydedekey a paysosobnan ta,	Manngwa, nyo jyatenngi yaten a italamozong na ni Ama ta do to o mapacici so tao do karawan no makwa? No si inyo eya mapacici so tao eya am manngwa, ji nyo rana zavat o likta a vazay?
1 Corinthians	6	3	as ara nio paroava mapanmo o kayaten pa no omhosga dira do angheles? Dawa mayanong paroava o kaparin ta a ichasaray do komwan do viay ta do tana aya?	Manngwa, nyo jyatenngi tamo kapacici so tinsi no makwa? Kakwakwan no nang a ney manngo rana o vazay do karawan.
1 Corinthians	6	4	Dawa ara paro mayanong o kangay nio a mangahes so konseho dira do sincharan nio saya a abo so kasolivan kano di makasinchad so Dios?	No akman sang a keyyan no ikazyak nyo am manngwa, ipanci nyo sira o ji manaralay a tao a mangay omzavat sya?
1 Corinthians	6	5	Tayto ko ya pavatahen tapian mangtokto kamo, ta akmay entero abo aran asa dinio a mian so kasolivan a makaparin sia somahen o problema nio a makakakteh,	Tey macimasnek o akman sang. Manngwa, yabwata rana jinyo o yasa ka mapatak a tao a mangay omzavat so ikazyak da no akma tey kakteh do cinai?
1 Corinthians	6	6	do kangay nio a somalap do hosgado a omlaban so mismo nio a kakteh do salapan da no di makasinchad so Dios.	Ikeykongo kamo a yamakalavat so da karatan no kakteh nyo do tangain no ji nganoyong ji Yeso a tao.
1 Corinthians	6	7	No katayto nioaya mangay do hosgado am ividang dana a nakahomis nio so mahara do kadi nio parinyan a mayagwanta kano kaskeh nio a maagrabiado,	O yongkad no nyo karatan am nyo kapaciraherahet. Ikeykong kamo a yajya todalpid so nakenakem.
1 Corinthians	6	8	as katayto nio a nawri so chitahen o marahet kano paybentahan nio do kadwan a aran mismo nio a kakteh.	Nyo apyapyahen pa o kalpid nyo sira. So nyo ikakman sang so nakenakem do akma nyoy kakteh do cinai.
1 Corinthians	6	9	Ara nio paro pa dia panmo o kadi da makasdepan do paypatolan no Dios no tawo a makagatogatosen? Maychawaw kamoava ta no malapos so parinyen, manganohed do diosdiosan, mangadwan, sira o komita so kapachikavahay da do kapalit da mahakay anmana mavakes,	Manngwa, nyo jyatenngi o kaji da macikaopan no makwa do italamozong na ni Ama ta do to no meyraraten a tao an? Ji nyo ngalalasi o kataotao nyo an. Ta o mapeyzavozavoz so tao na, manaralay so malas a iraralay, mangzakza so icyatatao, mangzakza so kehngehngay no kolit,
1 Corinthians	6	10	sira o manakanakaw, sira o mayagom, madidinyaten, marahet so ichichirin as kanira no manlonloko am maparin sava makasdep do paypatolan no Dios.	manakaw, mangamkam, masakisakin a kano manraherahet so icyatatao a kano amgacigat do tao a tomoro am o akman rana sang a tao am ji sira macikaop do italamozong na ni Ama ta do to no makwa.
1 Corinthians	6	11	Akma sa sia o kadwan dinio do nakarahan a tiempo amna chinapakaboan kamo as kapayvadiw nio a manamonamo kano mahosto a makayamot do Apo taya a si Jesu Cristo as kano Espirito aya no Dios.	Yamyan jinyo so nimakman so sang no kakwa. Am kanivonas na rana so raraten nyo ni Ama ta do to. So nyo rana ipacikownongan ji Ama ta do to a kabnek na rana ninyo a abo so raraten do tangain na, do kapeyhanhan nyo ni Yeso Kizisto a Panirsirngen ta kano katalamozong na jinyo no Seyzi na ni Ama ta do to.
1 Corinthians	6	12	Mian o anohed ko a omparin so atavo a ichakey ko a parinyen a mapanmo ko a abo so rahet pero maytavo sava ya a ichapia ko as kano mayanong ava o kayan no parinyen ko a di ko ichayibhes an mawara o kakey ko a tomadichokod dia.	Ala myan so tao a manci no, “Yabo ko jyapeyvazay a vazay.” Jyalas ori an. Am beken a todamimin o vazay a makarapa do onowned. So ko pancyan no yabo jyapeyvazay a vazay. Am ji ko mamyapyan o asa ka vazay a to mapeylamlamsoy jyaken.
1 Corinthians	6	13	Oyod, ta no kanen am sivog a mangay do vodek as no vodek am inamaog a ngayan no kanen a nia sa anti so mararayaw, pero mavata tava o nakamaog sia no Dios o karakohan taya a pamarinyan so malapos, ta inolay no Apo taya a iya so taydira diaten o katoroh ta so karakohan ta a ipayserbi dia,	Amyan so tao a manci no, “O kanen rana am ioran do velek. O cinamaog no velek am kanen.” So ji na alasi nang. Am beken a to meyyonong o yameykadwa ya. O cinamaog ta am beken a pasagpyanen ta o kataotao ta, ta o kararalay ta ni Ama ta do to. So ikanoyong na ni Ama ta do to a mapeyveyveken jyaten.
1 Corinthians	6	14	as do ito araw am payvangonen na anti yaten no Dios a iya so napayvangon so Apo taya do rakoh a ipakapamarin na.	Si Ama ta do to o nimapeyvangon si Yeso do heseb na. So icyakman na sang ni Ama ta do to a mangozay do oyowyat na a mapeyvangon jyaten no makwa.
1 Corinthians	6	15	An ara nio na mapanmo o kapaydira sia ni Cristo o karakohan nio am ara paro mayanong o kapachisiay nio di Cristo as kangay nio a machichasa do asa ka malapos a mavakes? Pavawahen pa ya no Dios!	Nyo jyatenngi o na kaponged no kataotao nyo ni Kizisto? Manngwa, apya kapasagpyan ko so akma ney kataotao ni Kizisto? Tey marahet o akman sang!
1 Corinthians	6	16	Ara nio paro pa dia panmo ta no machikovot do akmaya sia a mavakes am mayvadiw a parte no karakohan na? Akma ya so nakatolas a makavata sia, “Asa dana ka karakohan o naychakovot.”	Nyo jyatenngi o karahet no mahakay a mapasagpyan so kataotao na do somagpyan a mavakes? O akman sang a tao am akmey meytovong sira do vahay. Ta maniring do Seysyo am, “Akmey asa rana sira so kataotao o rarwa meytovong do vahay.”
1 Corinthians	6	17	Akma pa saw ta an sino o tayto dana masaray no Apo taya am tayto dana sia a ividang a machichasa di Cristo.	Am o macikaop ji Yeso am macilovot o nakenakem na ji Yeso an.
1 Corinthians	6	18	Dawa machivawa kamo do gatos a parinyen no mavakes kano mahakay takwan no akmaya sia gatos am parapasen na o karakohan a lapolaposen kano rarayawen a dia akma so kadwan a gatos.	Am ori o ji nyo pasagpyani so kataotao nyo an. O makakaday a raraten am ji mapeykaraherahet so kataotao. Am o mapasagpyan so kataotao da am peykarehrehten da o kataotao da.
1 Corinthians	6	19	Ara nio paro pa dia panmo o ka no karakohan nioaya no yanan no Masanto aya a Espirito a iya so yapo do Dios? Arava o anohed nio a maynolay do karakohan nioaya,	Nyo jyatenngi o na keyyan jinyo no Seyzi na ni Ama ta do to a nitoro na jinyo? So ikabeken a inyo no kataotao nyo.
1 Corinthians	6	20	takwan dira narana yaten no minsadiw aya diaten no manyina a raya na. Dawa itoroh nio o karakohan nioaya a mayserbi a ipamato nio so Dios!	Ta inyo rana am na nipalit inyo no rala na ni Yeso. Am ori o azwazwain nyo si Ama ta do to no kataotao nyo an.
1 Corinthians	7	1	Niaya o itbay ko so inahes nio do tolas niori diaken. Arava o rahet na an di maychakovot o asa ka mahakay,	O ciring nyo do teygami nyo am ko naknakmen o kapyapya pa no kaji mapazagpitan no mahakay.
1 Corinthians	7	2	asna tapian abo masday do gatos am mayanong o kapaychakovot no asa ka mahakay anmana mavakes,	Am yana katey yaro no vazay da yamapasagpyan so kataotao da. Am ori o ikapyapya na rana no kapazagpit da no mahakay. Akman sira so sang o mavakes a macivahavahay.
1 Corinthians	7	3	as katoroh da nia o anohed do asa dira,	O mahakay am panadnaden na o kahanghangan na. Akman sang o mavakes na.
1 Corinthians	7	4	takwan no mavakes pava o mian so anohed do karakohan na ta no kakovot narana, as alit pa no mahakay am no kakovot narana a mavakes o maynolay do karakohan na.	Ta o kataotao no mavakes am italamozong no mahakay na. Akman sang o kataotao na no mahakay na, ta italamozong na no mavakes na.
1 Corinthians	7	5	Paombahen nioava o ichakey no kakovot nio a katadkan na an pinasivog nio a paypanmoan o kabhes nio nia do dekey a tiempo do kakey nio a machahoahok asna an karahan na nia am mirwa kamo do adan nio a kaparin tapian abo hapan dinio ni Satanas a tentasion.	Am ori o ji nyo mapasalai do kadwan jinyo an. No nakem no asa jinyo so kapeynozi na am manoyong o kapeytarek nyo so alikey. Am no komavos rana a meynozi am meytovong kamo na meyyaven do vahay. Ta littan na inyo ni Satan do kaji nyo makaparingan so nakem nyo.
